point query Linear
chunk size, average elapsed time
24876977records have been loaded.
data have been inserted
chunk size, start_pos, end_pos 10000999
1000, 1999, 1151, 1649
1000, 1999, 1152, 370
1000, 1999, 1153, 1625
1000, 1999, 1154, 1274
1000, 1999, 1155, 1840
1000, 1999, 1156, 876
1000, 1999, 1157, 1720
1000, 1999, 1158, 911
1000, 1999, 1159, 706
1000, 1999, 1160, 822
1000, 1999, 1161, 1937
1000, 1999, 1162, 2582
1000, 1999, 1163, 256
1000, 1999, 1164, 1755
1000, 1999, 1165, 842
1000, 1999, 1166, 660
1000, 1999, 1167, 822
1000, 1999, 1168, 655
1000, 1999, 1169, 1811
1000, 1999, 1170, 938
1000, 1999, 1171, 1317
1000, 1999, 1172, 1692
1000, 1999, 1173, 394
1000, 1999, 1174, 1228
1000, 1999, 1175, 1364
1000, 1999, 1176, 553
1000, 1999, 1177, 917
1000, 1999, 1178, 1430
1000, 1999, 1179, 790
1000, 1999, 1180, 587
1000, 1999, 1181, 1237
1000, 1999, 1182, 1488
1000, 1999, 1183, 2463
1000, 1999, 1184, 1607
1000, 1999, 1185, 1721
1000, 1999, 1186, 2198
1000, 1999, 1187, 368
1000, 1999, 1188, 1180
1000, 1999, 1189, 900
1000, 1999, 1190, 1463
1000, 1999, 1191, 531
1000, 1999, 1192, 1116
1000, 1999, 1193, 1197
1000, 1999, 1194, 875
1000, 1999, 1195, 1698
1000, 1999, 1196, 883
1000, 1999, 1197, 1387
1000, 1999, 1198, 1032
1000, 1999, 1199, 681
1000, 1999, 1200, 43
1000, 1999, 1201, 1244
1000, 1999, 1202, 1146
1000, 1999, 1203, 718
1000, 1999, 1204, 1914
1000, 1999, 1205, 960
1000, 1999, 1206, 941
1000, 1999, 1207, 885
1000, 1999, 1208, 615
1000, 1999, 1209, 1222
1000, 1999, 1210, 997
1000, 1999, 1211, 611
1000, 1999, 1212, 1881
1000, 1999, 1213, 53
1000, 1999, 1214, 775
1000, 1999, 1215, 344
1000, 1999, 1216, 1460
1000, 1999, 1217, 929
1000, 1999, 1218, 353
1000, 1999, 1219, 979
1000, 1999, 1220, 694
1000, 1999, 1221, 666
1000, 1999, 1222, 1536
1000, 1999, 1223, 1086
1000, 1999, 1224, 621
1000, 1999, 1225, 311
1000, 1999, 1226, 164
1000, 1999, 1227, 567
1000, 1999, 1228, 1172
1000, 1999, 1229, 425
1000, 1999, 1230, 62
1000, 1999, 1231, 2163
1000, 1999, 1232, 479
1000, 1999, 1233, 1340
1000, 1999, 1234, 885
1000, 1999, 1235, 802
1000, 1999, 1236, 568
1000, 1999, 1237, 410
1000, 1999, 1238, 2148
1000, 1999, 1239, 346
1000, 1999, 1240, 857
1000, 1999, 1241, 2660
1000, 1999, 1242, 857
1000, 1999, 1243, 507
1000, 1999, 1244, 848
1000, 1999, 1245, 1347
1000, 1999, 1246, 1327
1000, 1999, 1247, 1185
1000, 1999, 1248, 1489
1000, 1999, 1249, 1226
1000, 1999, 1250, 327
1000, 1999, 1251, 1798
1000, 1999, 1252, 395
1000, 1999, 1253, 1711
1000, 1999, 1254, 2012
1000, 1999, 1255, 1382
1000, 1999, 1256, 1330
1000, 1999, 1257, 801
1000, 1999, 1258, 1347
1000, 1999, 1259, 138
1000, 1999, 1260, 2079
1000, 1999, 1261, 1104
1000, 1999, 1262, 1088
1000, 1999, 1263, 1051
1000, 1999, 1264, 685
1000, 1999, 1265, 313
1000, 1999, 1266, 1216
1000, 1999, 1267, 2345
1000, 1999, 1268, 793
1000, 1999, 1269, 915
1000, 1999, 1270, 404
1000, 1999, 1271, 2061
1000, 1999, 1272, 459
1000, 1999, 1273, 274
1000, 1999, 1274, 874
1000, 1999, 1275, 387
1000, 1999, 1276, 2133
1000, 1999, 1277, 1824
1000, 1999, 1278, 1443
1000, 1999, 1279, 507
1000, 1999, 1280, 1136
1000, 1999, 1281, 1133
1000, 1999, 1282, 559
1000, 1999, 1283, 164
1000, 1999, 1284, 463
1000, 1999, 1285, 1004
1000, 1999, 1286, 1350
1000, 1999, 1287, 967
1000, 1999, 1288, 848
1000, 1999, 1289, 2073
1000, 1999, 1290, 1307
1000, 1999, 1291, 1037
1000, 1999, 1292, 48
1000, 1999, 1293, 2125
1000, 1999, 1294, 159
1000, 1999, 1295, 1259
1000, 1999, 1296, 1115
1000, 1999, 1297, 836
1000, 1999, 1298, 722
1000, 1999, 1299, 2064
1000, 1999, 1300, 1566
1000, 1999, 1301, 1345
1000, 1999, 1302, 1183
1000, 1999, 1303, 2534
1000, 1999, 1304, 1173
1000, 1999, 1305, 1214
1000, 1999, 1306, 1240
1000, 1999, 1307, 2517
1000, 1999, 1308, 2887
1000, 1999, 1309, 500
1000, 1999, 1310, 1694
1000, 1999, 1311, 436
1000, 1999, 1312, 928
1000, 1999, 1313, 656
1000, 1999, 1314, 858
1000, 1999, 1315, 135
1000, 1999, 1316, 2010
1000, 1999, 1317, 1844
1000, 1999, 1318, 1395
1000, 1999, 1319, 895
1000, 1999, 1320, 1794
1000, 1999, 1321, 795
1000, 1999, 1322, 1066
1000, 1999, 1323, 1574
1000, 1999, 1324, 696
1000, 1999, 1325, 809
1000, 1999, 1326, 1128
1000, 1999, 1327, 958
1000, 1999, 1328, 18
1000, 1999, 1329, 955
1000, 1999, 1330, 776
1000, 1999, 1331, 1418
1000, 1999, 1332, 381
1000, 1999, 1333, 1544
1000, 1999, 1334, 1152
1000, 1999, 1335, 622
1000, 1999, 1336, 1167
1000, 1999, 1337, 959
1000, 1999, 1338, 2054
1000, 1999, 1339, 1166
1000, 1999, 1340, 1218
1000, 1999, 1341, 889
1000, 1999, 1342, 1457
1000, 1999, 1343, 1387
1000, 1999, 1344, 148
1000, 1999, 1345, 1017
1000, 1999, 1346, 238
1000, 1999, 1347, 1111
1000, 1999, 1348, 2150
1000, 1999, 1349, 915
1000, 1999, 1350, 757
1000, 1999, 1351, 1418
1000, 1999, 1352, 1351
1000, 1999, 1353, 1267
1000, 1999, 1354, 1175
1000, 1999, 1355, 147
1000, 1999, 1356, 2237
1000, 1999, 1357, 1652
1000, 1999, 1358, 227
1000, 1999, 1359, 487
1000, 1999, 1360, 1790
1000, 1999, 1361, 1653
1000, 1999, 1362, 1708
1000, 1999, 1363, 548
1000, 1999, 1364, 1268
1000, 1999, 1365, 1706
1000, 1999, 1366, 981
1000, 1999, 1367, 1472
1000, 1999, 1368, 671
1000, 1999, 1369, 41
1000, 1999, 1370, 1478
1000, 1999, 1371, 1682
1000, 1999, 1372, 734
1000, 1999, 1373, 1807
1000, 1999, 1374, 2173
1000, 1999, 1375, 687
1000, 1999, 1376, 1548
1000, 1999, 1377, 1064
1000, 1999, 1378, 169
1000, 1999, 1379, 1246
1000, 1999, 1380, 1018
1000, 1999, 1381, 1436
1000, 1999, 1382, 1862
1000, 1999, 1383, 1093
1000, 1999, 1384, 1080
1000, 1999, 1385, 2069
1000, 1999, 1386, 1719
1000, 1999, 1387, 1490
1000, 1999, 1388, 1135
1000, 1999, 1389, 1291
1000, 1999, 1390, 1016
1000, 1999, 1391, 1826
1000, 1999, 1392, 103
1000, 1999, 1393, 1783
1000, 1999, 1394, 146
1000, 1999, 1395, 910
1000, 1999, 1396, 2060
1000, 1999, 1397, 652
1000, 1999, 1398, 1584
1000, 1999, 1399, 1059
1000, 1999, 1400, 1371
1000, 1999, 1401, 1530
1000, 1999, 1402, 1662
1000, 1999, 1403, 1100
1000, 1999, 1404, 970
1000, 1999, 1405, 1158
1000, 1999, 1406, 398
1000, 1999, 1407, 97
1000, 1999, 1408, 804
1000, 1999, 1409, 1313
1000, 1999, 1410, 1395
1000, 1999, 1411, 1375
1000, 1999, 1412, 1530
1000, 1999, 1413, 1101
1000, 1999, 1414, 213
1000, 1999, 1415, 58
1000, 1999, 1416, 323
1000, 1999, 1417, 341
1000, 1999, 1418, 1621
1000, 1999, 1419, 75
1000, 1999, 1420, 681
1000, 1999, 1421, 1439
1000, 1999, 1422, 1747
1000, 1999, 1423, 1262
1000, 1999, 1424, 1122
1000, 1999, 1425, 852
1000, 1999, 1426, 134
1000, 1999, 1427, 1864
1000, 1999, 1428, 1799
1000, 1999, 1429, 1112
1000, 1999, 1430, 2426
1000, 1999, 1431, 1377
1000, 1999, 1432, 1179
1000, 1999, 1433, 818
1000, 1999, 1434, 431
1000, 1999, 1435, 31
1000, 1999, 1436, 1169
1000, 1999, 1437, 258
1000, 1999, 1438, 369
1000, 1999, 1439, 1909
1000, 1999, 1440, 642
1000, 1999, 1441, 1136
1000, 1999, 1442, 1072
1000, 1999, 1443, 1005
1000, 1999, 1444, 410
1000, 1999, 1445, 312
1000, 1999, 1446, 1593
1000, 1999, 1447, 1025
1000, 1999, 1448, 2870
1000, 1999, 1449, 2524
1000, 1999, 1450, 2055
1000, 1999, 1451, 1464
1000, 1999, 1452, 1256
1000, 1999, 1453, 1178
1000, 1999, 1454, 1534
1000, 1999, 1455, 311
1000, 1999, 1456, 1177
1000, 1999, 1457, 1734
1000, 1999, 1458, 1238
1000, 1999, 1459, 2035
1000, 1999, 1460, 1418
1000, 1999, 1461, 1688
1000, 1999, 1462, 2493
1000, 1999, 1463, 1059
1000, 1999, 1464, 1484
1000, 1999, 1465, 344
1000, 1999, 1466, 1063
1000, 1999, 1467, 454
1000, 1999, 1468, 806
1000, 1999, 1469, 206
1000, 1999, 1470, 2059
1000, 1999, 1471, 1167
1000, 1999, 1472, 93
1000, 1999, 1473, 1012
1000, 1999, 1474, 1187
1000, 1999, 1475, 1202
1000, 1999, 1476, 258
1000, 1999, 1477, 1743
1000, 1999, 1478, 1345
1000, 1999, 1479, 1218
1000, 1999, 1480, 288
1000, 1999, 1481, 280
1000, 1999, 1482, 857
1000, 1999, 1483, 1420
1000, 1999, 1484, 1373
1000, 1999, 1485, 1879
1000, 1999, 1486, 1779
1000, 1999, 1487, 277
1000, 1999, 1488, 1004
1000, 1999, 1489, 1146
1000, 1999, 1490, 1534
1000, 1999, 1491, 68
1000, 1999, 1492, 482
1000, 1999, 1493, 787
1000, 1999, 1494, 1572
1000, 1999, 1495, 562
1000, 1999, 1496, 1179
1000, 1999, 1497, 967
1000, 1999, 1498, 308
1000, 1999, 1499, 1986
1000, 1999, 1500, 864
1000, 1999, 1501, 1335
1000, 1999, 1502, 1932
1000, 1999, 1503, 821
1000, 1999, 1504, 368
1000, 1999, 1505, 324
1000, 1999, 1506, 320
1000, 1999, 1507, 1602
1000, 1999, 1508, 149
1000, 1999, 1509, 998
1000, 1999, 1510, 333
1000, 1999, 1511, 594
1000, 1999, 1512, 1546
1000, 1999, 1513, 68
1000, 1999, 1514, 485
1000, 1999, 1515, 516
1000, 1999, 1516, 57
1000, 1999, 1517, 632
1000, 1999, 1518, 1614
1000, 1999, 1519, 1005
1000, 1999, 1520, 580
1000, 1999, 1521, 1607
1000, 1999, 1522, 653
1000, 1999, 1523, 1064
1000, 1999, 1524, 1112
1000, 1999, 1525, 598
1000, 1999, 1526, 2209
1000, 1999, 1527, 2002
1000, 1999, 1528, 113
1000, 1999, 1529, 1744
1000, 1999, 1530, 562
1000, 1999, 1531, 1062
1000, 1999, 1532, 1332
1000, 1999, 1533, 912
1000, 1999, 1534, 3166
1000, 1999, 1535, 1026
1000, 1999, 1536, 1269
1000, 1999, 1537, 1417
1000, 1999, 1538, 1923
1000, 1999, 1539, 1136
1000, 1999, 1540, 1851
1000, 1999, 1541, 1274
1000, 1999, 1542, 1783
1000, 1999, 1543, 425
1000, 1999, 1544, 1234
1000, 1999, 1545, 1791
1000, 1999, 1546, 1809
1000, 1999, 1547, 101
1000, 1999, 1548, 589
1000, 1999, 1549, 971
1000, 1999, 1550, 1476
1000, 1999, 1551, 1618
1000, 1999, 1552, 681
1000, 1999, 1553, 855
1000, 1999, 1554, 1191
1000, 1999, 1555, 332
1000, 1999, 1556, 1384
1000, 1999, 1557, 1420
1000, 1999, 1558, 1749
1000, 1999, 1559, 930
1000, 1999, 1560, 93
1000, 1999, 1561, 773
1000, 1999, 1562, 659
1000, 1999, 1563, 1168
1000, 1999, 1564, 227
1000, 1999, 1565, 936
1000, 1999, 1566, 816
1000, 1999, 1567, 394
1000, 1999, 1568, 1636
1000, 1999, 1569, 124
1000, 1999, 1570, 710
1000, 1999, 1571, 589
1000, 1999, 1572, 1542
1000, 1999, 1573, 1274
1000, 1999, 1574, 791
1000, 1999, 1575, 1542
1000, 1999, 1576, 1161
1000, 1999, 1577, 1065
1000, 1999, 1578, 1401
1000, 1999, 1579, 778
1000, 1999, 1580, 1029
1000, 1999, 1581, 1518
1000, 1999, 1582, 40
1000, 1999, 1583, 1046
1000, 1999, 1584, 479
1000, 1999, 1585, 318
1000, 1999, 1586, 1957
1000, 1999, 1587, 1267
1000, 1999, 1588, 1254
1000, 1999, 1589, 1568
1000, 1999, 1590, 735
1000, 1999, 1591, 110
1000, 1999, 1592, 1071
1000, 1999, 1593, 119
1000, 1999, 1594, 2223
1000, 1999, 1595, 1036
1000, 1999, 1596, 389
1000, 1999, 1597, 1057
1000, 1999, 1598, 1395
1000, 1999, 1599, 235
1000, 1999, 1600, 1720
1000, 1999, 1601, 502
1000, 1999, 1602, 1501
1000, 1999, 1603, 671
1000, 1999, 1604, 887
1000, 1999, 1605, 1475
1000, 1999, 1606, 408
1000, 1999, 1607, 936
1000, 1999, 1608, 1200
1000, 1999, 1609, 557
1000, 1999, 1610, 1066
1000, 1999, 1611, 1298
1000, 1999, 1612, 1934
1000, 1999, 1613, 985
1000, 1999, 1614, 2248
1000, 1999, 1615, 1151
1000, 1999, 1616, 1589
1000, 1999, 1617, 693
1000, 1999, 1618, 1205
1000, 1999, 1619, 149
1000, 1999, 1620, 2025
1000, 1999, 1621, 1358
1000, 1999, 1622, 517
1000, 1999, 1623, 526
1000, 1999, 1624, 889
1000, 1999, 1625, 1187
1000, 1999, 1626, 999
1000, 1999, 1627, 1157
1000, 1999, 1628, 1088
1000, 1999, 1629, 1783
1000, 1999, 1630, 532
1000, 1999, 1631, 948
1000, 1999, 1632, 859
1000, 1999, 1633, 362
1000, 1999, 1634, 491
1000, 1999, 1635, 1152
1000, 1999, 1636, 825
1000, 1999, 1637, 1290
1000, 1999, 1638, 1712
1000, 1999, 1639, 922
1000, 1999, 1640, 1726
1000, 1999, 1641, 47
1000, 1999, 1642, 153
1000, 1999, 1643, 1275
1000, 1999, 1644, 441
1000, 1999, 1645, 1289
1000, 1999, 1646, 1444
1000, 1999, 1647, 334
1000, 1999, 1648, 682
1000, 1999, 1649, 1316
1000, 1999, 1650, 852
1000, 1999, 1651, 368
1000, 1999, 1652, 1302
1000, 1999, 1653, 89
1000, 1999, 1654, 1853
1000, 1999, 1655, 1901
1000, 1999, 1656, 1080
1000, 1999, 1657, 143
1000, 1999, 1658, 2031
1000, 1999, 1659, 1014
1000, 1999, 1660, 1458
1000, 1999, 1661, 1019
1000, 1999, 1662, 2458
1000, 1999, 1663, 68
1000, 1999, 1664, 476
1000, 1999, 1665, 199
1000, 1999, 1666, 1612
1000, 1999, 1667, 988
1000, 1999, 1668, 1635
1000, 1999, 1669, 2262
1000, 1999, 1670, 1818
1000, 1999, 1671, 630
1000, 1999, 1672, 1189
1000, 1999, 1673, 947
1000, 1999, 1674, 2123
1000, 1999, 1675, 1407
1000, 1999, 1676, 1675
1000, 1999, 1677, 688
1000, 1999, 1678, 299
1000, 1999, 1679, 1093
1000, 1999, 1680, 2719
1000, 1999, 1681, 338
1000, 1999, 1682, 1193
1000, 1999, 1683, 1314
1000, 1999, 1684, 568
1000, 1999, 1685, 1715
1000, 1999, 1686, 2021
1000, 1999, 1687, 1176
1000, 1999, 1688, 711
1000, 1999, 1689, 1352
1000, 1999, 1690, 64
1000, 1999, 1691, 1810
1000, 1999, 1692, 249
1000, 1999, 1693, 2366
1000, 1999, 1694, 776
1000, 1999, 1695, 480
1000, 1999, 1696, 2327
1000, 1999, 1697, 1109
1000, 1999, 1698, 1820
1000, 1999, 1699, 1732
1000, 1999, 1700, 1031
1000, 1999, 1701, 99
1000, 1999, 1702, 1538
1000, 1999, 1703, 325
1000, 1999, 1704, 1531
1000, 1999, 1705, 340
1000, 1999, 1706, 2159
1000, 1999, 1707, 342
1000, 1999, 1708, 1546
1000, 1999, 1709, 867
1000, 1999, 1710, 640
1000, 1999, 1711, 1403
1000, 1999, 1712, 1538
1000, 1999, 1713, 962
1000, 1999, 1714, 799
1000, 1999, 1715, 1304
1000, 1999, 1716, 1546
1000, 1999, 1717, 1059
1000, 1999, 1718, 959
1000, 1999, 1719, 764
1000, 1999, 1720, 71
1000, 1999, 1721, 1636
1000, 1999, 1722, 1143
1000, 1999, 1723, 794
1000, 1999, 1724, 2164
1000, 1999, 1725, 334
1000, 1999, 1726, 1669
1000, 1999, 1727, 988
1000, 1999, 1728, 153
1000, 1999, 1729, 615
1000, 1999, 1730, 184
1000, 1999, 1731, 1527
1000, 1999, 1732, 81
1000, 1999, 1733, 692
1000, 1999, 1734, 1452
1000, 1999, 1735, 1395
1000, 1999, 1736, 1614
1000, 1999, 1737, 1481
1000, 1999, 1738, 253
1000, 1999, 1739, 1012
1000, 1999, 1740, 543
1000, 1999, 1741, 183
1000, 1999, 1742, 1295
1000, 1999, 1743, 835
1000, 1999, 1744, 2223
1000, 1999, 1745, 2770
1000, 1999, 1746, 1354
1000, 1999, 1747, 285
1000, 1999, 1748, 2192
1000, 1999, 1749, 1710
1000, 1999, 1750, 1167
1000, 1999, 1751, 1016
1000, 1999, 1752, 1055
1000, 1999, 1753, 1147
1000, 1999, 1754, 1969
1000, 1999, 1755, 42
1000, 1999, 1756, 969
1000, 1999, 1757, 753
1000, 1999, 1758, 1192
1000, 1999, 1759, 2042
1000, 1999, 1760, 1458
1000, 1999, 1761, 1682
1000, 1999, 1762, 2019
1000, 1999, 1763, 726
1000, 1999, 1764, 1900
1000, 1999, 1765, 1492
1000, 1999, 1766, 1394
1000, 1999, 1767, 1630
1000, 1999, 1768, 988
1000, 1999, 1769, 1970
1000, 1999, 1770, 424
1000, 1999, 1771, 962
1000, 1999, 1772, 1480
1000, 1999, 1773, 205
1000, 1999, 1774, 1659
1000, 1999, 1775, 1627
1000, 1999, 1776, 1706
1000, 1999, 1777, 1416
1000, 1999, 1778, 892
1000, 1999, 1779, 109
1000, 1999, 1780, 1233
1000, 1999, 1781, 220
1000, 1999, 1782, 427
1000, 1999, 1783, 1390
1000, 1999, 1784, 1773
1000, 1999, 1785, 185
1000, 1999, 1786, 295
1000, 1999, 1787, 1058
1000, 1999, 1788, 1397
1000, 1999, 1789, 333
1000, 1999, 1790, 1512
1000, 1999, 1791, 519
1000, 1999, 1792, 1054
1000, 1999, 1793, 1104
1000, 1999, 1794, 2139
1000, 1999, 1795, 1183
1000, 1999, 1796, 3690
1000, 1999, 1797, 1195
1000, 1999, 1798, 307
1000, 1999, 1799, 2145
1000, 1999, 1800, 1148
1000, 1999, 1801, 906
1000, 1999, 1802, 657
1000, 1999, 1803, 1249
1000, 1999, 1804, 627
1000, 1999, 1805, 970
1000, 1999, 1806, 1151
1000, 1999, 1807, 1505
1000, 1999, 1808, 361
1000, 1999, 1809, 1295
1000, 1999, 1810, 1781
1000, 1999, 1811, 920
1000, 1999, 1812, 516
1000, 1999, 1813, 1851
1000, 1999, 1814, 2129
1000, 1999, 1815, 869
1000, 1999, 1816, 26
1000, 1999, 1817, 290
1000, 1999, 1818, 445
1000, 1999, 1819, 502
1000, 1999, 1820, 705
1000, 1999, 1821, 1420
1000, 1999, 1822, 569
1000, 1999, 1823, 2003
1000, 1999, 1824, 1413
1000, 1999, 1825, 627
1000, 1999, 1826, 1424
1000, 1999, 1827, 1281
1000, 1999, 1828, 1019
1000, 1999, 1829, 2479
1000, 1999, 1830, 1690
1000, 1999, 1831, 1084
1000, 1999, 1832, 726
1000, 1999, 1833, 1426
1000, 1999, 1834, 2332
1000, 1999, 1835, 1361
1000, 1999, 1836, 1467
1000, 1999, 1837, 2018
1000, 1999, 1838, 2056
1000, 1999, 1839, 1039
1000, 1999, 1840, 329
1000, 1999, 1841, 1072
1000, 1999, 1842, 717
1000, 1999, 1843, 542
1000, 1999, 1844, 1353
1000, 1999, 1845, 1229
1000, 1999, 1846, 655
1000, 1999, 1847, 1686
1000, 1999, 1848, 1711
1000, 1999, 1849, 1829
1000, 1999, 1850, 928
1000, 1999, 1851, 1967
1000, 1999, 1852, 1331
1000, 1999, 1853, 1405
1000, 1999, 1854, 1553
1000, 1999, 1855, 839
1000, 1999, 1856, 852
1000, 1999, 1857, 2015
1000, 1999, 1858, 700
1000, 1999, 1859, 1100
1000, 1999, 1860, 124
1000, 1999, 1861, 970
1000, 1999, 1862, 1279
1000, 1999, 1863, 55
1000, 1999, 1864, 1191
1000, 1999, 1865, 1371
1000, 1999, 1866, 3520
1000, 1999, 1867, 2000
1000, 1999, 1868, 1875
1000, 1999, 1869, 394
1000, 1999, 1870, 1341
1000, 1999, 1871, 1209
1000, 1999, 1872, 1917
1000, 1999, 1873, 384
1000, 1999, 1874, 73
1000, 1999, 1875, 852
1000, 1999, 1876, 1029
1000, 1999, 1877, 954
1000, 1999, 1878, 1827
1000, 1999, 1879, 901
1000, 1999, 1880, 1291
1000, 1999, 1881, 868
1000, 1999, 1882, 1279
1000, 1999, 1883, 439
1000, 1999, 1884, 2024
1000, 1999, 1885, 516
1000, 1999, 1886, 1342
1000, 1999, 1887, 514
1000, 1999, 1888, 347
1000, 1999, 1889, 535
1000, 1999, 1890, 391
1000, 1999, 1891, 1120
1000, 1999, 1892, 970
1000, 1999, 1893, 349
1000, 1999, 1894, 626
1000, 1999, 1895, 1175
1000, 1999, 1896, 499
1000, 1999, 1897, 1004
1000, 1999, 1898, 76
1000, 1999, 1899, 1719
1000, 1999, 1900, 1959
1000, 1999, 1901, 723
1000, 1999, 1902, 458
1000, 1999, 1903, 1544
1000, 1999, 1904, 1556
1000, 1999, 1905, 1154
1000, 1999, 1906, 912
1000, 1999, 1907, 775
1000, 1999, 1908, 1697
1000, 1999, 1909, 266
1000, 1999, 1910, 939
1000, 1999, 1911, 1309
1000, 1999, 1912, 814
1000, 1999, 1913, 1330
1000, 1999, 1914, 1836
1000, 1999, 1915, 1195
1000, 1999, 1916, 399
1000, 1999, 1917, 318
1000, 1999, 1918, 1775
1000, 1999, 1919, 235
1000, 1999, 1920, 1643
1000, 1999, 1921, 435
1000, 1999, 1922, 477
1000, 1999, 1923, 1209
1000, 1999, 1924, 2734
1000, 1999, 1925, 709
1000, 1999, 1926, 846
1000, 1999, 1927, 1586
1000, 1999, 1928, 1014
1000, 1999, 1929, 1081
1000, 1999, 1930, 525
1000, 1999, 1931, 1101
1000, 1999, 1932, 1783
1000, 1999, 1933, 356
1000, 1999, 1934, 1958
1000, 1999, 1935, 1569
1000, 1999, 1936, 1207
1000, 1999, 1937, 1193
1000, 1999, 1938, 1066
1000, 1999, 1939, 2245
1000, 1999, 1940, 2009
1000, 1999, 1941, 1813
1000, 1999, 1942, 1732
1000, 1999, 1943, 436
1000, 1999, 1944, 809
1000, 1999, 1945, 1161
1000, 1999, 1946, 373
1000, 1999, 1947, 583
1000, 1999, 1948, 1168
1000, 1999, 1949, 946
1000, 1999, 1950, 974
1000, 1999, 1951, 1881
1000, 1999, 1952, 873
1000, 1999, 1953, 488
1000, 1999, 1954, 1572
1000, 1999, 1955, 2597
1000, 1999, 1956, 1307
1000, 1999, 1957, 1566
1000, 1999, 1958, 1535
1000, 1999, 1959, 2381
1000, 1999, 1960, 1907
1000, 1999, 1961, 204
1000, 1999, 1962, 570
1000, 1999, 1963, 2199
1000, 1999, 1964, 2283
1000, 1999, 1965, 604
1000, 1999, 1966, 78
1000, 1999, 1967, 1551
1000, 1999, 1968, 3332
1000, 1999, 1969, 141
1000, 1999, 1970, 1338
1000, 1999, 1971, 1406
1000, 1999, 1972, 3031
1000, 1999, 1973, 2127
1000, 1999, 1974, 277
1000, 1999, 1975, 1010
1000, 1999, 1976, 1137
1000, 1999, 1977, 1148
1000, 1999, 1978, 4500
1000, 1999, 1979, 484
1000, 1999, 1980, 1476
1000, 1999, 1981, 1804
1000, 1999, 1982, 211
1000, 1999, 1983, 1319
1000, 1999, 1984, 430
1000, 1999, 1985, 1294
1000, 1999, 1986, 1295
1000, 1999, 1987, 199
1000, 1999, 1988, 2732
1000, 1999, 1989, 1107
1000, 1999, 1990, 1669
1000, 1999, 1991, 257
1000, 1999, 1992, 1387
1000, 1999, 1993, 725
1000, 1999, 1994, 1983
1000, 1999, 1995, 33
1000, 1999, 1996, 929
1000, 1999, 1997, 1194
1000, 1999, 1998, 1476
1000, 1999, 1999, 2518
end loop: total found 2000, count 2000
show the result here2000, 2258052
2000, 2999, 2000, 1138
2000, 2999, 2001, 822
2000, 2999, 2002, 1671
2000, 2999, 2003, 1811
2000, 2999, 2004, 1462
2000, 2999, 2005, 558
2000, 2999, 2006, 2257
2000, 2999, 2007, 1929
2000, 2999, 2008, 1302
2000, 2999, 2009, 1253
2000, 2999, 2010, 1138
2000, 2999, 2011, 1397
2000, 2999, 2012, 1504
2000, 2999, 2013, 1269
2000, 2999, 2014, 739
2000, 2999, 2015, 2100
2000, 2999, 2016, 69
2000, 2999, 2017, 2702
2000, 2999, 2018, 166
2000, 2999, 2019, 768
2000, 2999, 2020, 484
2000, 2999, 2021, 102
2000, 2999, 2022, 2102
2000, 2999, 2023, 656
2000, 2999, 2024, 987
2000, 2999, 2025, 1376
2000, 2999, 2026, 2010
2000, 2999, 2027, 1022
2000, 2999, 2028, 446
2000, 2999, 2029, 111
2000, 2999, 2030, 1245
2000, 2999, 2031, 1017
2000, 2999, 2032, 587
2000, 2999, 2033, 1043
2000, 2999, 2034, 1485
2000, 2999, 2035, 2082
2000, 2999, 2036, 929
2000, 2999, 2037, 963
2000, 2999, 2038, 60
2000, 2999, 2039, 1987
2000, 2999, 2040, 1313
2000, 2999, 2041, 1684
2000, 2999, 2042, 1676
2000, 2999, 2043, 2102
2000, 2999, 2044, 2130
2000, 2999, 2045, 3412
2000, 2999, 2046, 2123
2000, 2999, 2047, 1805
2000, 2999, 2048, 905
2000, 2999, 2049, 802
2000, 2999, 2050, 1612
2000, 2999, 2051, 1662
2000, 2999, 2052, 791
2000, 2999, 2053, 2892
2000, 2999, 2054, 1059
2000, 2999, 2055, 469
2000, 2999, 2056, 1375
2000, 2999, 2057, 831
2000, 2999, 2058, 813
2000, 2999, 2059, 910
2000, 2999, 2060, 544
2000, 2999, 2061, 2098
2000, 2999, 2062, 1594
2000, 2999, 2063, 2122
2000, 2999, 2064, 1488
2000, 2999, 2065, 624
2000, 2999, 2066, 1734
2000, 2999, 2067, 1544
2000, 2999, 2068, 1577
2000, 2999, 2069, 219
2000, 2999, 2070, 1827
2000, 2999, 2071, 1092
2000, 2999, 2072, 766
2000, 2999, 2073, 1121
2000, 2999, 2074, 911
2000, 2999, 2075, 439
2000, 2999, 2076, 1078
2000, 2999, 2077, 672
2000, 2999, 2078, 347
2000, 2999, 2079, 667
2000, 2999, 2080, 200
2000, 2999, 2081, 282
2000, 2999, 2082, 1308
2000, 2999, 2083, 1282
2000, 2999, 2084, 1661
2000, 2999, 2085, 2353
2000, 2999, 2086, 1760
2000, 2999, 2087, 956
2000, 2999, 2088, 195
2000, 2999, 2089, 1632
2000, 2999, 2090, 1251
2000, 2999, 2091, 1776
2000, 2999, 2092, 1226
2000, 2999, 2093, 1449
2000, 2999, 2094, 1697
2000, 2999, 2095, 48
2000, 2999, 2096, 1031
2000, 2999, 2097, 707
2000, 2999, 2098, 1480
2000, 2999, 2099, 2117
2000, 2999, 2100, 843
2000, 2999, 2101, 1205
2000, 2999, 2102, 838
2000, 2999, 2103, 349
2000, 2999, 2104, 87
2000, 2999, 2105, 1917
